id_evento,data_evento,nome_evento,cidade_evento,estado_evento,categoria_evento
9794,2020-02-14,JAZZ&WINE - ESPECIAL DE CARNAVAL - VINICIUS MENDES TRIO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9795,2020-02-14,JARDIM FOLIA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9796,2020-02-14,E EU QUE ERA EMO? WELCOME TO THE BLOCO PARADE,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9797,2020-02-14,BOLEIA DO DESEJO - FESTA DE FINANCIAMENTO DO CORTEJO DA TRUCK!,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9798,2020-02-14,BOLA REBOLA - PRÉ CARNAVAL,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9799,2020-02-14,BLOQUINHO DA DESIRE,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9800,2020-02-14,BAL MASQUÉ - 7ª EDIÇÃO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9801,2020-02-14,BAILE DA FINALÍSSIMA 2020 - CONCURSO DE MARCHINHAS MESTRE JONAS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9802,2020-02-14,ALTA CARNAVALIDADE - ALTA FIDELIDADE DE CARNAVAL!,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9803,2020-02-14,2ª SINFONIA DE MAHLER | 5 ANOS DA SALA MINAS GERAIS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9804,2020-02-14,"SEXTA CULTURAL E FEIRA DE ARTE, ARTESANATO E GASTRONOMIA DE BELÉM (PA...",Belém,PB,Artístico/Cultural/Folclórico
9805,2020-02-13,BLOCO PUTZ GRILLA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9806,2020-02-13,BAILE DA GINA BY MOMMYS NIGHT OUT,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9807,2020-02-12,SEMINÁRIO E ENCONTRO DE NEGÓCIOS ENTRE MINAS GERAIS E JAPÃO,Belo Horizonte,MG,Científico ou Técnico
9808,2020-02-12,NA TORA PRODUÇÕES: OFICINA DE FANTASIAS CARNAVALESCAS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9809,2020-02-12,ENSAIO DO BLOCO QUANDO COME SE LAMBUZA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9810,2020-02-11,VAC – VERÃO ARTE CONTEMPORÂNEA 2020 - VAC 14,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9811,2020-02-11,14ª EDIÇÃO VAC - VERÃO ARTE CONTEMPORÂNEA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9812,2020-02-09,TERRAS DO MALTE,Gonçalves,MG,Gastronômico
9813,2020-02-09,SESC Verão Macaé,Macaé,RJ,Esportivo
9814,2020-02-09,MUSICAR,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9815,2020-02-09,Festa de Fundação,Timbó,SC,Artístico/Cultural/Folclórico
9816,2020-02-09,Fest in Rio,Rio Azul,PR,Social/Cívico/Histórico
9817,2020-02-09,FESTIVAL DA LULA,Ilhabela,SP,Gastronômico
9818,2020-02-09,Encontro Noturno de Carros Antigos,Lorena,SP,Outro
9819,2020-02-09,Circuito de Laço Nabileque,Bonito,MS,Esportivo
9820,2020-02-09,CARNAVAL MERCÊS DE ÁGUA LIMPA,São Tiago,MG,Artístico/Cultural/Folclórico
9821,2020-02-09,CARNAVAL ANTECIPADO DE CARRANCAS,Carrancas,MG,Artístico/Cultural/Folclórico
9822,2020-02-09,Brasília Tango Festival,Brasília,DF,Artístico/Cultural/Folclórico
9823,2020-02-09,BLOQUINHO DO QUINTAL - QUANDO COME SE LAMBUZA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9824,2020-02-09,BLOQUINHO DA PIUM-I,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9825,2020-02-09,Arrancadão de Caminhões da Serra 2020,Lages,SC,Esportivo
9826,2020-02-09,AQUECIMENTO DE CARNAVAL NA FEIRA DO MINEIRINHO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9827,2020-02-09,33º Rodeio Crioulo Internacional de Vacaria,Vacaria,RS,Artístico/Cultural/Folclórico
9828,2020-02-09,2º Vale dos Sinos Tattoo Fest,Novo Hamburgo,RS,Comercial ou Promocional
9829,2020-02-09,23º CARNAXACHAÇA,Coronel Xavier Chaves,MG,Artístico/Cultural/Folclórico
9830,2020-02-09,23° Carnaxachaça - Carnaval Antecipado 2020,Coronel Xavier Chaves,MG,Artístico/Cultural/Folclórico
9831,2020-02-09,1ª Etapa Circuito de Laço Nabileque,Bonito,MS,Esportivo
9832,2020-02-09,16º Aniversário do 100 Limite Moto Clube,Rio Negrinho,SC,Outro
9833,2020-02-08,Zé Neto e Cristiano - Hangar Summer Festival 2020,Laguna,SC,Outro
9834,2020-02-08,VSBK FOLIA - JÁ É CARNAVAL,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9835,2020-02-08,The Send Brasil,Brasília,DF,Religioso
9836,2020-02-08,PRÉ CARNAVAL - GRUPO MESA DE BUTECO & AUTOMASAMBA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9837,2020-02-08,POOL PARTY - BLOCO DO BATIZA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9838,2020-02-08,PLANETA LAVRAS NOVAS - LUAU SUNSET,Ouro Preto,MG,Artístico/Cultural/Folclórico
9839,2020-02-08,MANDA PRÁS SAFADINHAS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9840,2020-02-08,LACRA A PURPURINA COM PACATO CIDADÃO + DJ PEDRO SIMAN,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9841,2020-02-08,II CONGRESSO BRASILEIRO MOVIMENTO HUMANO,Belo Horizonte,MG,Científico ou Técnico
9842,2020-02-08,Festival de Verão em Juiz de Fora,Juiz de Fora,MG,Artístico/Cultural/Folclórico
9843,2020-02-08,FESTIVAL SENSACIONAL! 2020 - 10 ANOS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9844,2020-02-08,FEIRA REPAGINA DE CARNAVAL,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9845,2020-02-08,FABULOSO CARNAVAL DO GRANDE HOTEL,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9846,2020-02-08,DE FÉRIAS: HISTÓRIAS EM MOVIMENTO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9847,2020-02-08,CARNAMARÔ #VEMSELAMBUZAR!,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9848,2020-02-08,Baile Fim de Férias,Timbó,SC,Outro
9849,2020-02-08,BLOQUINHO VIABRASIL PAMPULHA - 5ª EDIÇÃO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9850,2020-02-08,BLOQUINHO DO TAMPINHA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9851,2020-02-08,BLOQUINHO DA SUSU (ANIVERSÁRIO SUELEN ARAÚJO),Belo Horizonte,MG,Artístico/Cultural/Folclórico
9852,2020-02-08,BLOCO DO LEÃO 2020,Ubá,MG,Artístico/Cultural/Folclórico
9853,2020-02-08,ALÔ ABACAXI,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9854,2020-02-08,3º Encontro de carros antigos de Paulo Afonso,Paulo Afonso,BA,Outro
9855,2020-02-08,3.º Bike Tour,São Paulo,SP,Esportivo
9856,2020-02-08,2º Kerbbierfest,Carlos Barbosa,RS,Artístico/Cultural/Folclórico
9857,2020-02-07,TONY CANTO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9858,2020-02-07,Show Rural Coopavel,Cascavel,PR,Científico ou Técnico
9859,2020-02-07,Jogos Santa-cruzenses,Santa Cruz do Rio Pardo,SP,Esportivo
9860,2020-02-07,III Pamonhada Cultural,Silvânia,GO,Artístico/Cultural/Folclórico
9861,2020-02-07,FESTA NU HYPE,Juiz de Fora,MG,Artístico/Cultural/Folclórico
9862,2020-02-07,Encontro de carros antigos,Praia Grande,SP,Artístico/Cultural/Folclórico
9863,2020-02-07,ENSAIO ABERTO BLOCO É O AMÔ,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9864,2020-02-06,Carnaval da Aventura,Botucatu,SP,Ecoturismo
9865,2020-02-06,14° FESTIVAL DE VERÃO UFMG,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9866,2020-02-05,FESTA DO LEITÃO NO ROLETE,São Gabriel do Oeste,MS,Gastronômico
9867,2020-02-05,CORAL 60+,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9868,2020-02-04,FABULOSO CARNAVAL DO GRANDE HOTEL RONALDO FRAGA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9869,2020-02-04,DIA DOS QUADRINHOS,Belo Horizonte,MG,Outro
9870,2020-02-04,CARNAVAL DO MIRANTE 2020,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9871,2020-02-04,BLOCO MAIS 80,Belo Horizonte,MG,Outro
9872,2020-02-02,SAMBA COM GOSTO,Caxambu,MG,Gastronômico
9873,2020-02-02,Romaria de Candeias,Juazeiro do Norte,CE,Religioso
9874,2020-02-02,Prévia do Bloco Carnavalesco As Galinhas de João Pessoa 2020,João Pessoa,PB,Artístico/Cultural/Folclórico
9875,2020-02-02,Projeto Verão 2020,Aracaju,SE,Artístico/Cultural/Folclórico
9876,2020-02-02,Iguape Verão 2020,Iguape,SP,Artístico/Cultural/Folclórico
9877,2020-02-02,FÉRIAS NO MUSEU,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9878,2020-02-02,Festa de Nossa Senhora dos Navegantes,Ibitinga,SP,Religioso
9879,2020-02-02,Festa de Nossa Senhora das Candeias,Arraias,TO,Religioso
9880,2020-02-02,Festa de Nossa Senhora da Saúde,Boa Saúde,RN,Religioso
9881,2020-02-02,Festa Italiana na Estância Turística de Itu,Itu,SP,Artístico/Cultural/Folclórico
9882,2020-02-02,FESTIVIDADE DE NOSSA SENHORA DA LUZ,Portel,PA,Religioso
9883,2020-02-02,FESTA DA PADROEIRA NOSSA SENHORA DA SAÚDE,Tacaratu,PE,Religioso
9884,2020-02-02,ESPAÇO FÉRIAS-BOULEVARD SHOPPING,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9885,2020-02-02,Dia 2 de fevereiro Itu comemora 410 anos de fundação,Itu,SP,Social/Cívico/Histórico
9886,2020-02-02,Campanha de Popularização Teatro & Dança,Juiz de Fora,MG,Artístico/Cultural/Folclórico
9887,2020-02-02,ANNAMÉLIA 60 ANOS DE ARTE,Ouro Preto,MG,Artístico/Cultural/Folclórico
9888,2020-02-02,71ª Festa do Figo e 26ª Expogoiaba,Valinhos,SP,Rural
9889,2020-02-02,31ª Sommerfest - Festival da Imigração Alemã,Domingos Martins,ES,Artístico/Cultural/Folclórico
9890,2020-02-02,2ª CORRIDA DE MONTANHA CATAS ALTAS,Catas Altas,MG,Esportivo
9891,2020-02-02,12ª Vindima Goethe,Urussanga,SC,Outro
9892,2020-02-02,"168º Festa do Nosso Senhor Bom Jesus dos Passos, padroeiro dos garimp...",Lençóis,BA,Artístico/Cultural/Folclórico
9893,2020-02-01,TENDA CULTURAL,Itamarati de Minas,MG,Artístico/Cultural/Folclórico
9894,2020-02-01,SOMMERFEST 2020,Blumenau,SC,Artístico/Cultural/Folclórico
9895,2020-02-01,IV Encontro Internacional Jovens Músicos de Canelinha e Região,Canelinha,SC,Artístico/Cultural/Folclórico
9896,2020-02-01,FANTOUR GONÇALVES TURISMO,São Sebastião,SP,Comercial ou Promocional
9897,2020-02-01,Baile de Rei,Timbó,SC,Artístico/Cultural/Folclórico
9898,2020-02-01,23° MOSTRA DE CINEMA DE TIRADENTES,Tiradentes,MG,Artístico/Cultural/Folclórico
9899,2020-02-01,"Encontro de Veículos Antigos ""Antigomobilista do Vale""",Timbó,SC,Outro
9900,2020-01-31,Wesley Safadão - Hangar Summer Festival 2020,Laguna,SC,Outro
9901,2020-01-31,Seresta da Cidadania,Afuá,PA,Social/Cívico/Histórico
9902,2020-01-31,PROGRAMAÇÃO CULTURAL GRATUITA DE FÉRIAS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9903,2020-01-31,MOSTRA MADE IN PERNAMBUCO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9904,2020-01-31,Férias nos Museus - Aberto ao Público,Timbó,SC,Artístico/Cultural/Folclórico
9905,2020-01-31,FESTIVAL DO AÇAÍ,São Sebastião da Boa Vista,PA,Gastronômico
9906,2020-01-30,TESTE DUPLICAÇÃO DE EVENTOS,Abaeté,MG,Artístico/Cultural/Folclórico
9907,2020-01-30,SEGUNDA JORNADA DE TURISMO DE MUNHOZ - 1O. ENCONTRO,Munhoz,MG,Comercial ou Promocional
9908,2020-01-29,Retretas de Verão,São Bento do Sul,SC,Artístico/Cultural/Folclórico
9909,2020-01-29,FÉRIAS NO CENTRO CULTURAL VILA FÁTIMA,Belo Horizonte,MG,Outro
9910,2020-01-29,FÉRIAS DIVERTIDAS NO MEMORIAL,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9911,2020-01-29,Folia de Reis,Bonito,MS,Artístico/Cultural/Folclórico
9912,2020-01-27,Festa de São João Batista,Bom Jardim de Goiás,GO,Religioso
9913,2020-01-27,CENA CRIANÇA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9914,2020-01-26,III REGATA DE BOTE DA PRAIA DO IGUAPE,Aquiraz,CE,Esportivo
9915,2020-01-26,GREEN DAY - SUNSET COLORS - 4ª EDIÇÃO - 2020,Jaguariúna,SP,Outro
9916,2020-01-26,Festival Nova Lima Art Déco,Nova Lima,MG,Artístico/Cultural/Folclórico
9917,2020-01-26,Festa do milho,São Miguel Arcanjo,SP,Gastronômico
9918,2020-01-26,Festa de São Sebastião,Panelas,PE,Religioso
9919,2020-01-26,Festa Pomerana,Pomerode,SC,Artístico/Cultural/Folclórico
9920,2020-01-26,Fest Run,Santa Cruz do Rio Pardo,SP,Esportivo
9921,2020-01-26,FESTA DE SÃO SEBASTIÃO,Descoberto,MG,Religioso
9922,2020-01-26,FENTA - Festival Nacional de Teatro,Governador Valadares,MG,Artístico/Cultural/Folclórico
9923,2020-01-26,FEIRA DE ARTESANATOS,Dona Euzébia,MG,Comercial ou Promocional
9924,2020-01-26,CAFÉ COM BRÔA,Descoberto,MG,Artístico/Cultural/Folclórico
9925,2020-01-26,Arena Verão,Caraguatatuba,SP,Esportivo
9926,2020-01-26,35ª Festa de São Sebastião,Valinhos,SP,Religioso
9927,2020-01-26,1º TORNEIO REGIONAL DE VÔLEI MASCULINO,São João Nepomuceno,MG,Esportivo
9928,2020-01-26,1ª Feira Sustentável de Macaé,Macaé,RJ,Outro
9929,2020-01-26,13º FESTIVAL NACIONAL DE TEATRO DE GOVERNADOR VALADARES,Governador Valadares,MG,Artístico/Cultural/Folclórico
9930,2020-01-25,VERÃO SHOW,Rio Novo,MG,Artístico/Cultural/Folclórico
9931,2020-01-25,PARK RUN 2020,Belo Horizonte,MG,Esportivo
9932,2020-01-25,FESTIVAL PLANETA BRASIL 2020,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9933,2020-01-25,Congresso da União de Mocidades da Assembleia de Deus de Brasília,Brasília,DF,Religioso
9934,2020-01-25,CarnaPortel 2020,Portel,PA,Artístico/Cultural/Folclórico
9935,2020-01-25,CARNAVAL DA PAZ,Campina Grande,PB,Religioso
9936,2020-01-25,CARLOS ANTONIO DÁVILA MUÑOZ,Amargosa,BA,Artístico/Cultural/Folclórico
9937,2020-01-25,BURGUER FESTIVAL BH 2020,Belo Horizonte,MG,Gastronômico
9938,2020-01-25,14º FESTIVAL DE VERÃO UFMG – 2020,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9939,2020-01-25,11º Outlet Juruaia,Juruaia,MG,Comercial ou Promocional
9940,2020-01-24,VIAJANDO DE FÉRIAS NO MUSEU DO BRINQUEDO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9941,2020-01-24,Solenidade do 24 de Janeiro,Oeiras,PI,Social/Cívico/Histórico
9942,2020-01-24,SHOWTEC,Maracaju,MS,Rural
9943,2020-01-24,PROGRAMAÇÃO DE FÉRIAS PARA IDOSOS,Belo Horizonte,MG,Outro
9944,2020-01-24,ANIVERSÁRIO DE 262 ANOS DE PORTEL,Portel,PA,Artístico/Cultural/Folclórico
9945,2020-01-23,Pré Carnaval Em Cachoeira,Casa Grande,MG,Artístico/Cultural/Folclórico
9946,2020-01-23,FÉRIAS NA BIBLIOTECA PÚBLICA ESTADUAL DE MG,Belo Horizonte,MG,Outro
9947,2020-01-23,Festa de Elevação de Cachoeira à categoria de Cidade,Cachoeira,BA,Artístico/Cultural/Folclórico
9948,2020-01-23,DIA DA BANANA,Corupá,SC,Artístico/Cultural/Folclórico
9949,2020-01-20,FESTA SÃO SEBASTIÃO,São Benedito do Sul,PE,Religioso
9950,2020-01-20,FESTA DE SÃO SEBASTIÃO,Rodeiro,MG,Religioso
9951,2020-01-20,FESTA DE SÃO SEBASTIÃO,Nova União,MG,Gastronômico
9952,2020-01-20,FESTA DE SÃO SEBASTIÃO,Caraúbas,RN,Religioso
9953,2020-01-20,FESTA DE SÃO SEBASTIÃO,Berizal,MG,Artístico/Cultural/Folclórico
9954,2020-01-20,21ª CAVALGADA DE SÃO SEBASTIÃO,São Geraldo,MG,Artístico/Cultural/Folclórico
9955,2020-01-20,144ª Festa de São Sebastião Mártir,Venâncio Aires,RS,Religioso
9956,2020-01-19,Festa mostra do Campo,Bocaína do Sul,SC,Artístico/Cultural/Folclórico
9957,2020-01-19,Festa de São Sebastião,Itaubal,AP,Artístico/Cultural/Folclórico
9958,2020-01-19,Festa de Peão de Boiadeiro de Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,SP,Artístico/Cultural/Folclórico
9959,2020-01-19,Copa Verão de Motocross 2° etapa em Canela,Canela,RS,Esportivo
9960,2020-01-19,CASA GAMER,Belo Horizonte,MG,Outro
9961,2020-01-19,Aniversário da Emancipação Político- Administrativo da Cidade,Praia Grande,SP,Social/Cívico/Histórico
9962,2020-01-19,23 FESTA DE ANIVERSÁRIO DE URUANA DE MINAS,Uruana de Minas,MG,Artístico/Cultural/Folclórico
9963,2020-01-19,21º MOTOFEST JAGUARÃO,Jaguarão,RS,Social/Cívico/Histórico
9964,2020-01-19,12º Encontro de Trilheiros Tutaloko,Venâncio Aires,RS,Esportivo
9965,2020-01-16,71º BANHO DE MAR A FANTASIA,Paranaguá,PR,Outro
9966,2020-01-15,Roteiro Blumenau Gastronômico,Blumenau,SC,Gastronômico
9967,2020-01-15,FESTIVAL PLANETA BRASIL 2020,Belo Horizonte,MG,Artístico/Cultural/Folclórico
9968,2020-01-15,Décima Oitava Oktobertanz / Danças de Outubro,São Pedro de Alcântara,SC,Artístico/Cultural/Folclórico
9969,2020-01-15,ANIVERSÁRIO DA CIDADE,Unaí,MG,Social/Cívico/Histórico
9970,2020-01-12,TREM TURÍSTICO,Ouro Preto,MG,Artístico/Cultural/Folclórico
9971,2020-01-12,Festival de Terno de Reis,Ituaçu,BA,Artístico/Cultural/Folclórico
9972,2020-01-12,Festa de Bom Jesus dos Navegantes de Penedo,Penedo,AL,Artístico/Cultural/Folclórico
9973,2020-01-12,ENCONTRO CULTURAL  DE LARANJEIRAS,Laranjeiras,SE,Artístico/Cultural/Folclórico
9974,2020-01-12,36º Rodeio Crioulo de Canela,Canela,RS,Social/Cívico/Histórico
9975,2020-01-12,32° Sonho de Natal de Canela,Canela,RS,Artístico/Cultural/Folclórico
9976,2020-01-12,1° CORRIDA DE SÃO SEBASTIÃO,Belo Horizonte,MG,Esportivo
9977,2020-01-12,"REINADO DE N. SRA. DO ROSÁRIO, SANTA EFIGÊNIA E SÃO BENEDITO",Ouro Preto,MG,Artístico/Cultural/Folclórico
9978,2020-01-11,Folia de Reis,Juquitiba,SP,Artístico/Cultural/Folclórico
9979,2020-01-11,FEIRA FRESCA NA CASA BAANKO,Belo Horizonte,MG,Gastronômico
9980,2020-01-11,ENCONTRO DE FOLIAS DE REIS,Santa Rita de Jacutinga,MG,Artístico/Cultural/Folclórico
9981,2020-01-11,CAVALGADA 23° ANIVERSÁRIO DE URUANA DE MINAS,Uruana de Minas,MG,Artístico/Cultural/Folclórico
9982,2020-01-10,Pôr do Sol Histórico Praia do Peró,Cabo Frio,RJ,Social/Cívico/Histórico
9983,2020-01-10,NATAL DOS SONHOS 2019,Divinópolis,MG,Artístico/Cultural/Folclórico
9984,2020-01-10,Aniversário da Cidade,Bom Jesus do Tocantins,PA,Social/Cívico/Histórico
9985,2020-01-09,38º Congresso Internacional de Missões dos Gideões Missionários da...,Camboriú,SC,Religioso
9986,2020-01-08,Temporada de Verão,Canela,RS,Outro
9987,2020-01-06,Presépio e Cantatas de Natal,Santana de Parnaíba,SP,Artístico/Cultural/Folclórico
9988,2020-01-06,Natal no Caminho das Estrelas,Carlos Barbosa,RS,Social/Cívico/Histórico
9989,2020-01-06,Natal de Luz 2019,Guaçuí,ES,Religioso
9990,2020-01-06,NATAL DE LUZES,Cáceres,MT,Artístico/Cultural/Folclórico
9991,2020-01-06,NATAL DE LUZES,Cristais,MG,Artístico/Cultural/Folclórico
9992,2020-01-06,LUZES DE SANTA BÁRBARA,Santa Bárbara,MG,Outro
9993,2020-01-06,Folia de Reis,São Miguel do Guamá,PA,Artístico/Cultural/Folclórico
9994,2020-01-06,Folia de Reis,Palestina do Pará,PA,Artístico/Cultural/Folclórico
9995,2020-01-06,Festa do Senhor do Bonfim de Icó-CE,Icó,CE,Religioso
9996,2020-01-06,FESTA DE SANTOS REIS,São Benedito do Sul,PE,Religioso
9997,2020-01-06,Brilhos de Natal 2019,Balneário Camboriú,SC,Outro
9998,2020-01-06,Brilhos de Natal 2019,Balneário Camboriú,SC,Artístico/Cultural/Folclórico
9999,2020-01-06,23º Brilho de Natal,Domingos Martins,ES,Social/Cívico/Histórico
10000,2020-01-06,23º BRILHO DE NATAL,Domingos Martins,ES,Social/Cívico/Histórico
10001,2020-01-06,2 NATAL DAS ÁGUAS,São Lourenço,MG,Artístico/Cultural/Folclórico
10002,2020-01-05,Semana do Natal,Miranda,MS,Outro
10003,2020-01-05,Penedo Naútico,Pilar,AL,Ecoturismo
10004,2020-01-05,Natal das Luzes,Ipaussu,SP,Artístico/Cultural/Folclórico
10005,2020-01-05,Natal das Luzes de Ipaussu,Ipaussu,SP,Artístico/Cultural/Folclórico
10006,2020-01-02,CASA DO PAPAI NOEL,Cambuí,MG,Artístico/Cultural/Folclórico
10007,2020-01-01,Virada Mágica,Imbituba,SC,Social/Cívico/Histórico
10008,2020-01-01,Réveillon,Panorama,SP,Outro
10009,2020-01-01,Réveillon em Blumenau,Blumenau,SC,Artístico/Cultural/Folclórico
10010,2020-01-01,Réveillon de Vitória,Vitória,ES,Artístico/Cultural/Folclórico
10011,2020-01-01,Réveillon de Imbituba,Imbituba,SC,Social/Cívico/Histórico
10012,2020-01-01,Réveillon 2019/2020,Balneário Camboriú,SC,Outro
10013,2020-01-01,RÉVEILLON,Sapucaia,PA,Artístico/Cultural/Folclórico
10014,2020-01-01,RÉVEILLON,Planura,MG,Artístico/Cultural/Folclórico
10015,2020-01-01,RÉVEILLON EM ULIANÓPOLIS,Ulianópolis,PA,Outro
10016,2020-01-01,RÉVEILLON EM SÃO FÉLIX DO XINGU,São Félix do Xingu,PA,Outro
10017,2020-01-01,RÉVEILLON DE BEJA,Abaetetuba,PA,Artístico/Cultural/Folclórico
10018,2020-01-01,RÉVEILLON DAS ÁGUAS,Salinópolis,PA,Artístico/Cultural/Folclórico
10019,2020-01-01,RÉVEILLON DA ILHA DO MEL,Paranaguá,PR,Artístico/Cultural/Folclórico
10020,2020-01-01,RÉVEILLON CIDADE DE BAGRE,Bagre,PA,Artístico/Cultural/Folclórico
10021,2020-01-01,RÉVEILLON 2020,Santa Bárbara,MG,Artístico/Cultural/Folclórico
10022,2020-01-01,RÉVEILLON 2019,Paragominas,PA,Artístico/Cultural/Folclórico
10023,2020-01-01,Reveillón,Miranda,MS,Outro
10024,2020-01-01,Reveillón Macaé 2019-2020,Macaé,RJ,Artístico/Cultural/Folclórico
10025,2020-01-01,Reveillon,Parintins,AM,Artístico/Cultural/Folclórico
10026,2020-01-01,Reveillon,Itaóca,SP,Social/Cívico/Histórico
10027,2020-01-01,Reveillon,Itaóca,SP,Outro
10028,2020-01-01,Reveillon,Barra do Turvo,SP,Social/Cívico/Histórico
10029,2020-01-01,Reveillon no Parque Ecológico e de Lazer,Sertãozinho,SP,Outro
10030,2020-01-01,Reveillon Araguaia 2019-2020,Barra do Garças,MT,Social/Cívico/Histórico
10031,2020-01-01,Reveillon 2019-2020,Olímpia,SP,Artístico/Cultural/Folclórico
10032,2020-01-01,Reveillon 2019-2020,Colina,SP,Social/Cívico/Histórico
10033,2020-01-01,REVEILLON,Vitória do Xingu,PA,Artístico/Cultural/Folclórico
10034,2020-01-01,REVEILLON POPULAR,Óbidos,PA,Artístico/Cultural/Folclórico
10035,2020-01-01,REVEILLON POPULAR,Curralinho,PA,Outro
10036,2020-01-01,Guaçuí-Réveillon 2020,Guaçuí,ES,Artístico/Cultural/Folclórico
10037,2020-01-01,Festividades Natalinas e Reveillon,Bom Jesus dos Perdões,SP,Outro
10039,2020-01-01,FESTA DA VIRADA,Brejo Grande do Araguaia,PA,Outro
10040,2020-01-01,Excursão réveillon em Capitolio,São Paulo,SP,Ecoturismo
10041,2020-01-01,CIRCUITO SALINENSE DE SURF,Salinópolis,PA,Esportivo
10042,2020-01-01,ANIVERSÁRIO DE TUCURUÍ,Tucuruí,PA,Social/Cívico/Histórico
10043,2020-01-01,"Réveillon ""Show da Virada""",Goiás,GO,Artístico/Cultural/Folclórico
10044,2019-12-31,Virada de ano,Palestina do Pará,PA,Artístico/Cultural/Folclórico
10045,2019-12-31,VIRADA DE ANO,Campanário,MG,Artístico/Cultural/Folclórico
10046,2019-12-31,Show da virada,São Miguel do Guamá,PA,Social/Cívico/Histórico
10047,2019-12-31,SHOW DA VIRADA,Tailândia,PA,Artístico/Cultural/Folclórico
10048,2019-12-31,Réveillon de Parintins,Parintins,AM,Artístico/Cultural/Folclórico
10049,2019-12-31,Réveillon de Oeiras do Pará 2019,Oeiras do Pará,PA,Artístico/Cultural/Folclórico
10050,2019-12-31,Réveillon de Dom Eliseu,Dom Eliseu,PA,Artístico/Cultural/Folclórico
10051,2019-12-31,RÉVEILLONS,Augusto Corrêa,PA,Outro
10052,2019-12-31,RÉVEILLON,Três Marias,MG,Artístico/Cultural/Folclórico
10053,2019-12-31,RÉVEILLON,Raul Soares,MG,Artístico/Cultural/Folclórico
10054,2019-12-31,RÉVEILLON,Paulistas,MG,Artístico/Cultural/Folclórico
10055,2019-12-31,RÉVEILLON,Paraisópolis,MG,Artístico/Cultural/Folclórico
10056,2019-12-31,RÉVEILLON,Monte Santo de Minas,MG,Artístico/Cultural/Folclórico
10057,2019-12-31,RÉVEILLON,Manhumirim,MG,Artístico/Cultural/Folclórico
10058,2019-12-31,RÉVEILLON,Juruti,PA,Artístico/Cultural/Folclórico
10059,2019-12-31,RÉVEILLON,Ijaci,MG,Artístico/Cultural/Folclórico
10060,2019-12-31,RÉVEILLON,Ibiaí,MG,Artístico/Cultural/Folclórico
10061,2019-12-31,RÉVEILLON,Extrema,MG,Artístico/Cultural/Folclórico
10062,2019-12-31,RÉVEILLON,Espera Feliz,MG,Artístico/Cultural/Folclórico
